observationID,deploymentID,sequenceID,mediaID,timestamp,observationType,cameraSetup,taxonID,scientificName,count,countNew,lifeStage,sex,behaviour,individualID,classificationMethod,classifiedBy,classificationTimestamp,classificationConfidence,comments,_id,speed,radius,angle
72a56a40-f342-47ed-8bfb-76637d699ffa,0ecac4f6-4def-4914-86b1-3356155799dd,b08d1b3d-e686-4769-b728-739717f51b0c,,2023-04-26T21:00:55+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T05:14:23Z,0.79,,,,,
7e033538-077f-4599-9e7a-d327776aa55f,0ecac4f6-4def-4914-86b1-3356155799dd,abd10e0a-b7c8-49b2-b248-ff9ab4e8d0d7,,2023-04-26T22:40:05+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T05:15:11Z,,,,,,
d485a745-dd48-479a-ad85-029946287752,0ecac4f6-4def-4914-86b1-3356155799dd,3c8cf5ba-5805-4423-8721-be006ac718ec,,2023-04-26T23:23:00+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T05:16:38Z,,,,,,
aa4a2333-163b-4e55-826d-95a576827298,0ecac4f6-4def-4914-86b1-3356155799dd,c4f03b9d-7491-42b6-9979-d0bbd6260400,,2023-04-26T23:28:22+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T06:37:27Z,0.89,,,,,
fd82973c-0b5f-45e0-86c2-bcf554a5ec59,0ecac4f6-4def-4914-86b1-3356155799dd,0be08321-4fab-4aca-abc1-3729adba2e41,,2023-04-26T23:40:38+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T09:30:06Z,0.86,,,,,
6a8e562c-edf8-4555-86a1-4d7f011289df,0ecac4f6-4def-4914-86b1-3356155799dd,217f30e1-a924-474f-9a3e-542256130855,,2023-04-27T00:00:00+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T05:23:24Z,,,,,,
a30a3ebf-2fb6-4b05-8dae-6abcd535f0ea,0ecac4f6-4def-4914-86b1-3356155799dd,dd701bbc-8bb9-4a96-ba8d-8395111fa809,,2023-04-28T00:00:00+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T05:24:14Z,,,,,,
12598422-3b82-43c3-b4e0-0ec59a5f7b17,0ecac4f6-4def-4914-86b1-3356155799dd,02b20dd1-f215-4538-89bb-4752d01a5463,,2023-04-28T00:16:49+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T06:24:11Z,,,,,,
46e69ece-56cf-4735-8025-34762f0c3ed6,0ecac4f6-4def-4914-86b1-3356155799dd,4fcfecdc-78bd-4549-a788-33444e417744,,2023-04-28T02:18:10+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:33:27Z,,,,,,
af57c716-0b8c-4a8f-964e-db865e2dc485,0ecac4f6-4def-4914-86b1-3356155799dd,e52b711f-69a3-42af-9f39-7bfebf08867f,,2023-04-28T19:25:00+01:00,animal,False,4N8CC,Prunella modularis,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T09:00:58Z,0.87,,,,,
452fa129-273a-4b67-87a7-944ef5c222d7,0ecac4f6-4def-4914-86b1-3356155799dd,277f2bd8-31fa-4030-a9ea-f285a631e264,,2023-04-28T23:22:51+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T05:24:37Z,0.89,,,,,
b12ca3c7-3ed6-4fcf-aa49-3211b566734a:seq,0ecac4f6-4def-4914-86b1-3356155799dd,b12ca3c7-3ed6-4fcf-aa49-3211b566734a,,2023-04-28T23:26:14+01:00,unclassified,False,,,,,,,,,,,,,,,,,
3259b8ec-a9d8-42df-ab6a-6c47652a1324:seq,0ecac4f6-4def-4914-86b1-3356155799dd,3259b8ec-a9d8-42df-ab6a-6c47652a1324,,2023-04-28T23:37:22+01:00,unclassified,False,,,,,,,,,,,,,,,,,
f65b822c-de56-4019-9b7c-97c47ed155bd,0ecac4f6-4def-4914-86b1-3356155799dd,51a2a968-fc99-4506-85e9-41228eeb7413,,2023-04-29T00:00:00+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T05:25:25Z,,,,,,
343f618e-0239-4e85-a27a-ce530554eb1b:seq,0ecac4f6-4def-4914-86b1-3356155799dd,343f618e-0239-4e85-a27a-ce530554eb1b,,2023-04-29T00:02:52+01:00,unclassified,False,,,,,,,,,,,,,,,,,
e6f049ca-7e7c-46d8-ae3a-7ba1c83ac9fa:seq,0ecac4f6-4def-4914-86b1-3356155799dd,e6f049ca-7e7c-46d8-ae3a-7ba1c83ac9fa,,2023-04-29T00:42:40+01:00,unclassified,False,,,,,,,,,,,,,,,,,
d07fa840-0775-4b8c-9a32-a021c16ad23a:seq,0ecac4f6-4def-4914-86b1-3356155799dd,d07fa840-0775-4b8c-9a32-a021c16ad23a,,2023-04-29T00:59:45+01:00,unclassified,False,,,,,,,,,,,,,,,,,
f310da57-f58f-404f-8d17-b7faef27d358:seq,0ecac4f6-4def-4914-86b1-3356155799dd,f310da57-f58f-404f-8d17-b7faef27d358,,2023-04-29T01:03:17+01:00,unclassified,False,,,,,,,,,,,,,,,,,
35cd823b-0e15-4353-a590-6c8930ce0bf5,0ecac4f6-4def-4914-86b1-3356155799dd,cc0f5e0d-a568-4a88-81ba-979ec9abf574,,2023-04-29T01:13:35+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:08:31Z,,,,,,
319bbc43-ab1f-43d4-a210-cba0df4740a9:seq,0ecac4f6-4def-4914-86b1-3356155799dd,319bbc43-ab1f-43d4-a210-cba0df4740a9,,2023-04-29T01:52:18+01:00,unclassified,False,,,,,,,,,,,,,,,,,
8948cb7b-3bf8-430c-b28c-f6dc95902d84:seq,0ecac4f6-4def-4914-86b1-3356155799dd,8948cb7b-3bf8-430c-b28c-f6dc95902d84,,2023-04-29T02:22:01+01:00,unclassified,False,,,,,,,,,,,,,,,,,
0dba818b-ecb2-4340-87cb-bd15dddb0e6f,0ecac4f6-4def-4914-86b1-3356155799dd,484f54d3-d7a5-4229-a00f-0cf37df8ffc3,,2023-04-29T02:53:47+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:27:36Z,,,,,,
5ca84d9a-973c-4b45-9c95-4e28c43671d2,0ecac4f6-4def-4914-86b1-3356155799dd,7aebd5c2-47b4-4bd9-b37a-6195d1aae939,,2023-04-29T03:35:05+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:17:50Z,,,,,,
7e237666-25ab-4e8a-86aa-e1e68b28ff81,0ecac4f6-4def-4914-86b1-3356155799dd,541ec2e3-33fd-4bfd-9ac0-815c501e5132,,2023-04-29T03:51:25+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T09:15:09Z,0.73,,,,,
68c7c136-4fbf-4f1a-8d0c-410ec4b5ae05:seq,0ecac4f6-4def-4914-86b1-3356155799dd,68c7c136-4fbf-4f1a-8d0c-410ec4b5ae05,,2023-04-29T04:04:30+01:00,unclassified,False,,,,,,,,,,,,,,,,,
54cda300-d02e-4db8-aa8f-0e02947a2c7e,0ecac4f6-4def-4914-86b1-3356155799dd,c51357e4-df1c-4fec-92f6-8f08da8b4641,,2023-04-29T04:47:01+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T09:34:38Z,0.87,,,,,
81f11bbd-1bbe-49bd-bd27-22fc0d347643,0ecac4f6-4def-4914-86b1-3356155799dd,6836d1a7-b664-4e60-81e1-36e5aeb97567,,2023-04-29T20:27:04+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T09:24:22Z,0.77,,,,,
f0fbed94-395c-4cd2-a6c2-3177ac2b1ebd,0ecac4f6-4def-4914-86b1-3356155799dd,0dde23ec-ed2b-4178-ad85-56ae20dff258,,2023-04-29T20:43:26+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T09:27:56Z,0.84,,,,,
647cf085-13b0-4a4f-90fd-71a49cefe070:seq,0ecac4f6-4def-4914-86b1-3356155799dd,647cf085-13b0-4a4f-90fd-71a49cefe070,,2023-04-29T20:57:05+01:00,unclassified,False,,,,,,,,,,,,,,,,,
26f2d116-dea2-49d4-8287-9f6f3794f62e,0ecac4f6-4def-4914-86b1-3356155799dd,a597cb2e-2d5a-4c30-985c-fe1a7b33e992,,2023-04-29T21:00:53+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T06:47:45Z,0.84,,,,,
c520776d-11a3-45a2-8c00-9bfffb7e7c87,0ecac4f6-4def-4914-86b1-3356155799dd,1583f7c3-f8fa-4a91-b910-232ec9a3a6e8,,2023-04-29T21:03:30+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T05:10:33Z,0.78,,,,,
a5fe77a0-ab59-4258-9964-3844e90cac5b,0ecac4f6-4def-4914-86b1-3356155799dd,f1d69948-f14e-4893-b7d7-778af393c46c,,2023-04-29T21:47:06+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T09:20:58Z,0.77,,,,,
25077e16-d4c0-41ef-90ab-c93fe708d217,0ecac4f6-4def-4914-86b1-3356155799dd,ce82fa8f-5f20-4491-b1f3-ad07c1a02854,,2023-04-29T22:59:56+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:32:52Z,,,,,,
7171829b-b816-44da-bf91-9d7af7c119c4,0ecac4f6-4def-4914-86b1-3356155799dd,1e03a65a-372c-42a0-ac62-8e27bd6f7c6d,,2023-04-30T00:00:00+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T05:30:43Z,,,,,,
3ff6fc34-0b60-4a2b-85a5-de7c046566da,0ecac4f6-4def-4914-86b1-3356155799dd,2464fbf0-fbec-4fae-92d3-9edef926465d,,2023-04-30T04:21:13+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:36:00Z,,,,,,
19a58238-730c-4cb1-9520-c94db843b93f,0ecac4f6-4def-4914-86b1-3356155799dd,050b3679-8257-4686-b518-028728ccc044,,2023-04-30T04:41:25+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:31:23Z,,,,,,
2943e8f9-70f6-47b3-be96-b0925f43591d,0ecac4f6-4def-4914-86b1-3356155799dd,d0209db6-3aa0-465d-91c6-97a10b15810a,,2023-04-30T20:59:34+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:09:08Z,,,,,,
c7d264f5-9a24-4caa-9172-326d6b531f84,0ecac4f6-4def-4914-86b1-3356155799dd,d06032d8-6070-48b2-8458-4095cae3172f,,2023-04-30T21:38:49+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:35:19Z,,,,,,
0450e941-7814-4cde-9b06-71b9b5e517d0,0ecac4f6-4def-4914-86b1-3356155799dd,ce804538-4e98-494e-ba11-4abb74b7e1e6,,2023-04-30T21:53:58+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:18:35Z,,,,,,
c835f073-a20e-4a37-a03e-39bbb562eb78:seq,0ecac4f6-4def-4914-86b1-3356155799dd,c835f073-a20e-4a37-a03e-39bbb562eb78,,2023-04-30T22:39:01+01:00,unclassified,False,,,,,,,,,,,,,,,,,
60b58b8b-7d27-44b2-b8a8-dc57cc3cca5c,0ecac4f6-4def-4914-86b1-3356155799dd,e422339a-b5bc-4c78-9b05-a05255f2ee2b,,2023-04-30T23:03:59+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:40:34Z,,,,,,
7565468e-8c7b-489f-91ab-709a6b78ddcc,0ecac4f6-4def-4914-86b1-3356155799dd,c903f4c2-b322-403a-8fa5-14ef1831e477,,2023-04-30T23:54:51+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:41:45Z,,,,,,
2c4bb733-32d8-4143-96b0-29a8c3ddcd07,0ecac4f6-4def-4914-86b1-3356155799dd,3245640c-44ba-4b2c-a505-24d46731430d,,2023-05-01T00:00:00+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T05:07:18Z,,,,,,
9dec0da5-21e1-478a-b44c-356e561c9220,0ecac4f6-4def-4914-86b1-3356155799dd,3cf9f11e-5669-4920-8b32-15634c90115b,,2023-05-01T00:39:55+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T09:09:37Z,0.77,,,,,
7e747e44-5396-4f3e-879a-51a3889ba849,0ecac4f6-4def-4914-86b1-3356155799dd,d386bcd0-0abc-4fb8-a9d0-db36a05a3a29,,2023-05-01T00:47:34+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T06:26:25Z,,,,,,
f37b1575-cee9-4457-897f-5dfeb3fcb351,0ecac4f6-4def-4914-86b1-3356155799dd,a7bf25c7-9c15-4bbc-b0c9-7e18bff08f04,,2023-05-01T01:51:54+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T06:25:49Z,,,,,,
4d476c65-448f-4377-9036-5aba0f1bf143,0ecac4f6-4def-4914-86b1-3356155799dd,3d03e515-b084-4bfb-84e9-b9c936c25773,,2023-05-01T03:59:58+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T06:27:01Z,,,,,,
4f6a0cbc-352b-4ce7-beeb-0d46357c9e4f,0ecac4f6-4def-4914-86b1-3356155799dd,7c1515e0-04ae-4c78-936f-19d2794e4fa2,,2023-05-01T05:07:42+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:36:39Z,,,,,,
cb2344cb-216c-4f63-813d-e7b931255fab,0ecac4f6-4def-4914-86b1-3356155799dd,3ad6384e-8ace-4c0c-96cf-9bb48cd1e7bd,,2023-05-01T20:25:00+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T05:32:10Z,0.85,,,,,
bb1f1d11-75dd-418a-a7a6-128781545d99,0ecac4f6-4def-4914-86b1-3356155799dd,27d4bcc4-c200-4e63-bfe8-c99da988d7f0,,2023-05-01T21:19:10+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:28:34Z,,,,,,
305cef7c-6fbc-4289-994c-4d08f97809e2,0ecac4f6-4def-4914-86b1-3356155799dd,f7a00dc6-824a-4ead-ac37-8be77df20330,,2023-05-01T21:37:49+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T09:42:52Z,0.8,,,,,
e4619461-378d-4e07-a02a-2e7a969d7f3a:seq,0ecac4f6-4def-4914-86b1-3356155799dd,e4619461-378d-4e07-a02a-2e7a969d7f3a,,2023-05-01T21:41:40+01:00,unclassified,False,,,,,,,,,,,,,,,,,
6c29d62d-3b29-4103-af41-b4fb78fdaeaa:seq,0ecac4f6-4def-4914-86b1-3356155799dd,6c29d62d-3b29-4103-af41-b4fb78fdaeaa,,2023-05-01T22:19:35+01:00,unclassified,False,,,,,,,,,,,,,,,,,
95e68850-ee7b-4f12-8d59-727e986a3d03:seq,0ecac4f6-4def-4914-86b1-3356155799dd,95e68850-ee7b-4f12-8d59-727e986a3d03,,2023-05-01T22:28:21+01:00,unclassified,False,,,,,,,,,,,,,,,,,
c33d04fd-df34-4a8d-85a2-a5dce83d0a3a:seq,0ecac4f6-4def-4914-86b1-3356155799dd,c33d04fd-df34-4a8d-85a2-a5dce83d0a3a,,2023-05-01T22:45:17+01:00,unclassified,False,,,,,,,,,,,,,,,,,
95e136f3-a8c8-4ac1-aa0f-4c926f96eb38:seq,0ecac4f6-4def-4914-86b1-3356155799dd,95e136f3-a8c8-4ac1-aa0f-4c926f96eb38,,2023-05-01T23:16:33+01:00,unclassified,False,,,,,,,,,,,,,,,,,
b487daa7-cbf1-418a-9350-bbc8c550ef31,0ecac4f6-4def-4914-86b1-3356155799dd,76e7db7a-4626-49bb-8e2a-968d0a0bc497,,2023-05-02T00:00:00+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T05:36:01Z,,,,,,
eb67ce28-1547-43f8-aa22-32c2f1cdfd5d,0ecac4f6-4def-4914-86b1-3356155799dd,10940f45-155c-454c-ad00-fb37c186de72,,2023-05-02T00:48:25+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:41:11Z,,,,,,
abcf98f9-7b09-45fe-9a93-e903c3403c1a,0ecac4f6-4def-4914-86b1-3356155799dd,4d3bc5c3-ded3-478b-99b9-c621b787b4e6,,2023-05-02T03:25:30+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T06:28:39Z,0.8,,,,,
8a1a6195-c8a8-44d1-8277-9d6725dd090d:seq,0ecac4f6-4def-4914-86b1-3356155799dd,8a1a6195-c8a8-44d1-8277-9d6725dd090d,,2023-05-02T04:25:16+01:00,unclassified,False,,,,,,,,,,,,,,,,,
84f129f6-8e43-4ac9-ad73-264f956f1bef,0ecac4f6-4def-4914-86b1-3356155799dd,f0450dd6-986d-49e7-a6d0-caf9655844fa,,2023-05-02T04:52:52+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T09:39:04Z,0.72,,,,,
6db05610-8cb7-42af-bf36-a52ae99f2e21:seq,0ecac4f6-4def-4914-86b1-3356155799dd,6db05610-8cb7-42af-bf36-a52ae99f2e21,,2023-05-02T20:07:36+01:00,unclassified,False,,,,,,,,,,,,,,,,,
998067ed-d491-43bc-b1df-4c0f7c581080:seq,0ecac4f6-4def-4914-86b1-3356155799dd,998067ed-d491-43bc-b1df-4c0f7c581080,,2023-05-02T20:15:50+01:00,unclassified,False,,,,,,,,,,,,,,,,,
792283a2-74d5-417a-84ff-a7ced6d7041f,0ecac4f6-4def-4914-86b1-3356155799dd,62a1b8a2-8fad-4a81-b6b9-766437c91829,,2023-05-02T20:27:04+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:48:07Z,,,,,,
743d0ef6-ebc5-4762-a120-cb8ace819f9e:seq,0ecac4f6-4def-4914-86b1-3356155799dd,743d0ef6-ebc5-4762-a120-cb8ace819f9e,,2023-05-02T20:34:43+01:00,unclassified,False,,,,,,,,,,,,,,,,,
5fe085c8-2bf0-4f70-8e37-31013be66d9c,0ecac4f6-4def-4914-86b1-3356155799dd,79b8539a-516f-4130-99f0-e05c6837af21,,2023-05-02T20:37:37+01:00,animal,False,3Z5,Rodentia,2,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T05:37:14Z,0.84,,,,,
a8dcf4af-b571-4cf3-ac18-fee1ec9c946b,0ecac4f6-4def-4914-86b1-3356155799dd,0d827561-99ed-4a7a-bea3-a4cb1ee2b5e4,,2023-05-02T21:14:28+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T05:38:03Z,,,,,,
f223d4c8-acb2-45f4-a557-821a9b1685f4:seq,0ecac4f6-4def-4914-86b1-3356155799dd,f223d4c8-acb2-45f4-a557-821a9b1685f4,,2023-05-02T21:40:16+01:00,unclassified,False,,,,,,,,,,,,,,,,,
fe58ec1b-e159-4999-beb3-66ee3ee53cd8,0ecac4f6-4def-4914-86b1-3356155799dd,2b856df8-8b02-4059-99bb-d703c5b38274,,2023-05-02T21:59:45+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T05:39:10Z,,,,,,
311f200b-fcca-418c-8cda-55bb2aa951db,0ecac4f6-4def-4914-86b1-3356155799dd,28eacab3-b59b-4779-9c7d-b195db47cbea,,2023-05-02T22:16:33+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:51:08Z,,,,,,
c8401481-ad45-49c7-ae50-4ab3966e955b,0ecac4f6-4def-4914-86b1-3356155799dd,b77f0188-c1b9-4929-b4a1-75452b376ac9,,2023-05-02T23:47:15+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T05:39:58Z,,,,,,
084e7fae-1111-4ac8-969c-c7eebed3f011,0ecac4f6-4def-4914-86b1-3356155799dd,9549c824-c03f-4232-87c3-214b4097680b,,2023-05-03T00:00:00+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T05:40:35Z,,,,,,
57ab7e8d-b5ee-489e-b951-b562631510fd,0ecac4f6-4def-4914-86b1-3356155799dd,24a326f0-2dde-484c-aaca-1bf6034b3f66,,2023-05-03T00:39:24+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:52:03Z,,,,,,
bf96c643-75db-47e6-b433-6d3e66febca2,0ecac4f6-4def-4914-86b1-3356155799dd,bfa81bae-9f74-44f3-920e-cd38fe0f8ee6,,2023-05-03T00:42:07+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T05:40:59Z,0.7,,,,,
8bfe9b8d-51ae-4eba-a9bd-35cfadcf7cab,0ecac4f6-4def-4914-86b1-3356155799dd,20542c5f-2e3e-472f-b20d-8944042c0fea,,2023-05-03T00:49:00+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T05:42:13Z,0.8,,,,,
382377b8-b109-40b3-8ace-2a58c783d19f,0ecac4f6-4def-4914-86b1-3356155799dd,689062e3-cc6a-49f2-978a-9f4249ed8140,,2023-05-03T01:37:37+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T06:29:52Z,,,,,,
a62f312e-8641-4d18-8a86-b1c947700036,0ecac4f6-4def-4914-86b1-3356155799dd,3fd69058-b88c-4ff1-a429-67473bd68fae,,2023-05-03T02:03:49+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:43:29Z,,,,,,
b6f00a40-cb2e-4ec5-b896-d4eb36fbc302:seq,0ecac4f6-4def-4914-86b1-3356155799dd,b6f00a40-cb2e-4ec5-b896-d4eb36fbc302,,2023-05-03T02:09:47+01:00,unclassified,False,,,,,,,,,,,,,,,,,
5b87d647-ead4-4b1c-af5f-60e8e79e40ba,0ecac4f6-4def-4914-86b1-3356155799dd,6c26957e-fd2d-4e8b-9961-c04b95fadac2,,2023-05-03T02:20:49+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T06:15:29Z,,,,,,
6e070926-9389-40a4-926d-9cc665561b78,0ecac4f6-4def-4914-86b1-3356155799dd,c1e3e6ff-f0ea-4068-b520-51042b9ccae4,,2023-05-03T02:28:03+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T06:59:30Z,,,,,,
8a62d0c4-804c-445e-bbc5-2198abe1870e,0ecac4f6-4def-4914-86b1-3356155799dd,eced3f83-ff8a-4059-bc4d-75c40755d222,,2023-05-03T02:57:55+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:37:14Z,,,,,,
7c7a80ed-1213-4375-9bc2-b2a1325387ee,0ecac4f6-4def-4914-86b1-3356155799dd,ef65d753-e31f-497f-a898-6dd54d485d48,,2023-05-03T03:16:42+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:39:42Z,,,,,,
315dd984-0e8d-4fec-8f2b-6ff5b860fa0f:seq,0ecac4f6-4def-4914-86b1-3356155799dd,315dd984-0e8d-4fec-8f2b-6ff5b860fa0f,,2023-05-03T03:24:19+01:00,unclassified,False,,,,,,,,,,,,,,,,,
29a99b59-6b4b-44a8-9ff7-c2b6d1c125ce:seq,0ecac4f6-4def-4914-86b1-3356155799dd,29a99b59-6b4b-44a8-9ff7-c2b6d1c125ce,,2023-05-03T03:41:49+01:00,unclassified,False,,,,,,,,,,,,,,,,,
40991b85-a245-4ff6-b3bc-6a66f28f210e,0ecac4f6-4def-4914-86b1-3356155799dd,a63af12f-c618-4363-92c4-2e7a8a7d61a8,,2023-05-03T03:44:18+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T09:48:30Z,0.84,,,,,
bef7df79-3071-4a39-9008-7ab417d70f79:seq,0ecac4f6-4def-4914-86b1-3356155799dd,bef7df79-3071-4a39-9008-7ab417d70f79,,2023-05-03T03:52:28+01:00,unclassified,False,,,,,,,,,,,,,,,,,
ce637bab-09e3-488e-a4d0-5bfbf1b3ea32,0ecac4f6-4def-4914-86b1-3356155799dd,9b786a2e-7c16-4b43-bf7d-c09f65830803,,2023-05-03T04:34:08+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T07:00:14Z,,,,,,
7c3fdf6f-c4a1-4dc5-bc2c-489f526f78f6:seq,0ecac4f6-4def-4914-86b1-3356155799dd,7c3fdf6f-c4a1-4dc5-bc2c-489f526f78f6,,2023-05-03T20:55:33+01:00,unclassified,False,,,,,,,,,,,,,,,,,
3ceaad52-e558-4f2a-a746-66c6343348b3,0ecac4f6-4def-4914-86b1-3356155799dd,1ca46587-f579-4a5f-9bb4-b88660258e73,,2023-05-03T21:16:17+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:54:50Z,,,,,,
c873a250-457f-46f1-b573-0cdc7acdbee4:seq,0ecac4f6-4def-4914-86b1-3356155799dd,c873a250-457f-46f1-b573-0cdc7acdbee4,,2023-05-03T21:27:10+01:00,unclassified,False,,,,,,,,,,,,,,,,,
45f9ecfd-d781-4164-aedb-d66e373885ae,0ecac4f6-4def-4914-86b1-3356155799dd,cada65f7-bbb0-45f5-9e99-70c12bbba859,,2023-05-03T21:40:37+01:00,animal,False,3Z5,Rodentia,1,,unknown,unknown,,,machine,Western Europe species model Version 4a,2023-08-22T05:31:49Z,0.81,,,,,
a3701a0f-2759-4b4d-b064-622fe535f056:seq,0ecac4f6-4def-4914-86b1-3356155799dd,a3701a0f-2759-4b4d-b064-622fe535f056,,2023-05-03T22:22:41+01:00,unclassified,False,,,,,,,,,,,,,,,,,
bdad3034-d401-4f85-ab34-3c02b87b7f16,0ecac4f6-4def-4914-86b1-3356155799dd,338c0dd9-a3b4-4825-b7d5-d509531914c2,,2023-05-03T22:39:43+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:44:09Z,,,,,,
565f3181-c0a2-43ff-b6b0-a4b44adab5b3,0ecac4f6-4def-4914-86b1-3356155799dd,e2ed1f2b-6ca4-407c-af04-bececcb2e872,,2023-05-03T23:05:01+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T09:52:40Z,,,,,,
8fa43f5e-e097-43ac-a1b8-e9ca8bf474a7,0ecac4f6-4def-4914-86b1-3356155799dd,6660b4cb-938a-4e64-afe0-cfade68a7d13,,2023-05-03T23:19:18+01:00,blank,False,,,1,,,,,,machine,Western Europe species model Version 4a,2023-08-22T06:48:24Z,,,,,,
